word,neighbor,distance
carrionas,ahorrativo,0.3554
riscaseis,supeditareis,0.3035
riscaseis,gañin,0.3270
riscaseis,encanijando,0.3373
riscaseis,prioste,0.3454
riscaseis,sorrapeabas,0.3569
riscaseis,impactan,0.3613
riscaseis,dormitorio,0.3914
riscaseis,discreteado,0.3957
riscaseis,psicoanaliceis,0.3965
riscaseis,enmatareis,0.3996
seseas,alforrochaseis,0.2065
seseas,rehogase,0.2153
seseas,enfebrezcais,0.3141
seseas,maracuya,0.3230
seseas,agujetera,0.3331
seseas,terapiaren,0.3404
seseas,satinadores,0.3441
seseas,descogisteis,0.3600
seseas,nacascolos,0.3637
seseas,insubordinar,0.3670
bague,ringlas,0.1926
bague,crispad,0.2217
bague,tetuanes,0.2256
bague,parquee,0.2293
bague,desbaratamiento,0.2421
bague,amayorazgue,0.2501
bague,pelonas,0.2521
bague,jurasen,0.2530
bague,inhestar,0.2686
bague,piqueteabas,0.2716
murando,triscadores,0.2227
murando,protocolizan,0.2564
murando,entristezca,0.2936
murando,tramontadas,0.2985
murando,vislumbrarias,0.3000
murando,ajuararan,0.3048
murando,ciemos,0.3178
murando,gualdrapeases,0.3257
murando,desorganiza,0.3271
murando,guio,0.3354
conceptease,mariposeas,0.2528
conceptease,destajando,0.2718
conceptease,atabillaremos,0.2985
conceptease,mamujen,0.3049
conceptease,atomiza,0.3078
conceptease,papee,0.3164
conceptease,litre,0.3176
conceptease,desfajemos,0.3212
conceptease,careceis,0.3255
conceptease,erijas,0.3288
amononareis,debilitaren,0.2136
amononareis,sobreexcedieren,0.2566
amononareis,encandezco,0.2752
amononareis,amontazgues,0.2782
amononareis,grandisonarais,0.2844
amononareis,achubascasen,0.2860
amononareis,octogenarias,0.2930
amononareis,ratigad,0.2969
amononareis,ilusionasen,0.3030
amononareis,dolmenica,0.3041
siluetasteis,objetivariamos,0.1488
siluetasteis,chasqueo,0.2111
siluetasteis,deshuesasemos,0.2198
siluetasteis,sabatizaremos,0.2254
siluetasteis,infantino,0.2544
siluetasteis,recolabamos,0.2544
siluetasteis,cometen,0.2586
siluetasteis,enfuriamos,0.2892
siluetasteis,taponados,0.2923
siluetasteis,propartida,0.2931
chorreeis,caballearamos,0.1776
chorreeis,descabalasen,0.1966
chorreeis,polares,0.2446
chorreeis,permutaste,0.2497
chorreeis,azolvare,0.2512
chorreeis,cabresteariais,0.2649
chorreeis,aburrarian,0.2660
chorreeis,almonede,0.2678
chorreeis,encepaduras,0.2729
chorreeis,engredes,0.2807
amedrante,pavias,0.3061
amedrante,malecones,0.3161
amedrante,fumisterias,0.3481
amedrante,decodificar,0.3484
amedrante,deshijarais,0.3739
amedrante,carretilla,0.3877
amedrante,peltastas,0.3904
amedrante,uñire,0.3963
amedrante,chicharreabais,0.3987
amedrante,quimerea,0.3994
acarrazais,pretenderemos,0.1667
acarrazais,dieciseisavas,0.2108
acarrazais,pretextarias,0.2313
acarrazais,empiguelarais,0.2349
acarrazais,aprisionabais,0.2590
acarrazais,pernoctes,0.2915
acarrazais,mayearan,0.2964
acarrazais,sobajaremos,0.2984
acarrazais,ovnis,0.2995
acarrazais,enmostariamos,0.3019
recomer,mosteando,0.1923
recomer,dirigir,0.2684
recomer,almizclero,0.2710
recomer,cerrillaria,0.2729
recomer,desalinizabas,0.3099
recomer,chipojearia,0.3133
recomer,empavoreciesen,0.3213
recomer,sopladura,0.3220
recomer,trasdoseando,0.3301
recomer,roblemos,0.3627
fileras,fumigador,0.2199
fileras,abisagrada,0.2484
fileras,desabotono,0.2861
fileras,embrazareis,0.3092
fileras,trajesen,0.3129
fileras,decusacion,0.3275
fileras,misionad,0.3287
fileras,repanchingaseis,0.3347
fileras,restringierais,0.3356
fileras,regordido,0.3493
vaporaremos,empobrecerias,0.2478
vaporaremos,embutiados,0.2977
vaporaremos,depuren,0.3131
vaporaremos,obrasen,0.3700
vaporaremos,descarapelados,0.3798
vaporaremos,descalcando,0.3826
vaporaremos,guayaco,0.3847
vaporaremos,ennegrecimos,0.3921
vaporaremos,encoclaremos,0.3928
vaporaremos,amagaron,0.3945
anatemas,bravosas,0.2090
anatemas,licuabas,0.3029
anatemas,dormia,0.3059
anatemas,jabalconada,0.3174
anatemas,expiracion,0.3209
anatemas,gargalizar,0.3212
anatemas,posponen,0.3238
anatemas,nasofaringeas,0.3263
anatemas,enfoquemos,0.3310
anatemas,desincrustabais,0.3345
inventado,enchichareis,0.1331
inventado,ensenarian,0.2073
inventado,desfajada,0.2230
inventado,linaria,0.2913
inventado,palpitarias,0.2941
inventado,cañamoncillo,0.3083
inventado,gorgotearen,0.3101
inventado,bastonearias,0.3130
inventado,redomadas,0.3214
inventado,tarrajeados,0.3244
micronizar,apretujen,0.2572
micronizar,conectaren,0.2697
micronizar,cachañeaseis,0.3048
micronizar,almete,0.3179
micronizar,pitayero,0.3289
micronizar,cie,0.3811
micronizar,nadaseis,0.3819
micronizar,vacancia,0.3889
micronizar,horneas,0.3943
micronizar,cristaleras,0.3943
aniejan,balizarian,0.1187
aniejan,denigrariais,0.1845
aniejan,chicalotes,0.2328
aniejan,arrochabamos,0.2329
aniejan,desterra,0.2544
aniejan,escolasticismo,0.2761
aniejan,arcaizado,0.2796
aniejan,loceaseis,0.2825
aniejan,pendangas,0.3093
aniejan,dragonearas,0.3174
abracan,contabilizad,0.2671
abracan,tepeaques,0.2761
abracan,ristoleros,0.2826
abracan,cachureas,0.2982
abracan,manuteniamos,0.2990
abracan,formoseña,0.3306
abracan,engranujasteis,0.3375
abracan,palabreasen,0.3417
abracan,enmasille,0.3423
abracan,domicilies,0.3646
encogeis,capitalizaseis,0.2415
encogeis,falluqueen,0.2717
encogeis,parrilladas,0.2752
encogeis,baladroneeis,0.3091
encogeis,sesamoideas,0.3132
encogeis,infirmare,0.3284
encogeis,desensillando,0.3431
encogeis,soñaron,0.3650
encogeis,desatenderas,0.3698
encogeis,embanquetes,0.3769
inoculado,tremasemos,0.2309
inoculado,enviejara,0.2457
inoculado,escarizasen,0.2647
inoculado,hipertrofiais,0.2778
inoculado,cateteando,0.2935
inoculado,azurronaban,0.2939
inoculado,destalonara,0.2942
inoculado,esculpir,0.3071
inoculado,enraizaren,0.3137
inoculado,reensayadas,0.3141
conreariais,deslumbrase,0.2052
conreariais,achaflanaras,0.2407
conreariais,descriptores,0.2613
conreariais,salmaras,0.2829
conreariais,encrudeciese,0.2840
conreariais,achaplinaba,0.2916
conreariais,instigaren,0.3019
conreariais,impotencias,0.3132
conreariais,cargabais,0.3248
conreariais,desvainadas,0.3296
hurtasteis,costosamente,0.2736
hurtasteis,acorar,0.2805
hurtasteis,perdonados,0.3004
hurtasteis,aferrando,0.3108
hurtasteis,asaeteara,0.3292
hurtasteis,encebollaramos,0.3565
hurtasteis,desenhebradas,0.4052
hurtasteis,turibulados,0.4235
hurtasteis,mamperlanes,0.4652
hurtasteis,desactivaras,0.4869
medicinaran,encente,0.2256
medicinaran,laburaramos,0.2775
medicinaran,desbarretais,0.3234
medicinaran,paladeo,0.3610
medicinaran,torpido,0.3688
medicinaran,unimismarias,0.3717
medicinaran,expugnasemos,0.3737
medicinaran,aromosas,0.3810
medicinaran,dilucide,0.3910
medicinaran,marranees,0.3916
encalleci,emburrasteis,0.1795
encalleci,desbecerramos,0.2265
encalleci,malcomiereis,0.2446
encalleci,reavivarias,0.2532
encalleci,festejasen,0.2623
encalleci,coscado,0.2731
encalleci,repantingaren,0.2843
encalleci,trasnochadores,0.2868
encalleci,jineteabais,0.2897
encalleci,apitutaseis,0.2970
narradores,alertando,0.1829
narradores,espulgare,0.2778
narradores,hamaquearon,0.3028
narradores,procrastinaron,0.3228
narradores,recalzaren,0.3394
narradores,atormentes,0.3499
narradores,purgares,0.3530
narradores,desnucando,0.3609
narradores,encernadad,0.3646
narradores,pespuntaseis,0.3677
jocon,bachilleradas,0.1971
jocon,impresor,0.2098
jocon,pepenadas,0.2143
jocon,galanura,0.2197
jocon,falangetas,0.2233
jocon,acosos,0.2947
jocon,trocaico,0.2988
jocon,subastarian,0.3063
jocon,lira,0.3069
jocon,huancavilcas,0.3112
alanceadas,amoldares,0.2409
alanceadas,fodoli,0.2577
alanceadas,fustigaras,0.2615
alanceadas,reacia,0.2752
alanceadas,suprarrenales,0.2807
alanceadas,desamparaba,0.2856
alanceadas,hormigueases,0.2883
alanceadas,upaban,0.2959
alanceadas,amnistiasteis,0.3015
alanceadas,jonjoli,0.3073
atontolinarian,enmugrentaba,0.1922
atontolinarian,estresarian,0.1950
atontolinarian,epatabas,0.1978
atontolinarian,sopalancaba,0.1995
atontolinarian,apercharen,0.2394
atontolinarian,intervengamos,0.2504
atontolinarian,entorpezcas,0.2547
atontolinarian,desagarraste,0.2589
atontolinarian,nancital,0.2692
atontolinarian,parapsicologico,0.2758
euritmico,hechicera,0.2551
euritmico,enaltece,0.2728
euritmico,atresnalariais,0.2867
euritmico,congelamiento,0.2934
euritmico,alfonsismo,0.3004
euritmico,enlistas,0.3079
euritmico,descerrajaren,0.3197
euritmico,engalanabas,0.3224
euritmico,colimaran,0.3226
euritmico,discasemos,0.3349
banquetes,desmamonara,0.2033
banquetes,erasmismos,0.2575
banquetes,soplonearan,0.2706
banquetes,auxilien,0.3054
banquetes,monetizasen,0.3104
banquetes,desconvocasen,0.3132
banquetes,vigorizaste,0.3361
banquetes,bacon,0.3641
banquetes,clavete,0.3649
banquetes,tapiceros,0.3741
hierberas,crisolados,0.2304
hierberas,sencillo,0.2331
hierberas,alcantarillaria,0.2511
hierberas,cargoseabamos,0.2757
hierberas,obtemperamos,0.2797
hierberas,sechurana,0.3178
hierberas,inclaustrasen,0.3438
hierberas,festonaseis,0.3513
hierberas,emperezado,0.3606
hierberas,rebudien,0.3635
premueres,cronometrareis,0.2132
premueres,abellacaran,0.2751
premueres,sulfatarias,0.3178
premueres,ñangoto,0.3287
premueres,naufragando,0.3309
premueres,charamusca,0.3529
premueres,disfavor,0.3645
premueres,hirco,0.3677
premueres,descompensacion,0.3719
premueres,tempos,0.3758
acernadaron,nostico,0.1239
acernadaron,adulzorara,0.1853
acernadaron,descachazaria,0.2106
acernadaron,gratificarian,0.2266
acernadaron,desunidamente,0.2380
acernadaron,preposituras,0.2502
acernadaron,palabrearas,0.2541
acernadaron,antialcalis,0.2626
acernadaron,arruto,0.2634
acernadaron,aliquebrares,0.2637
baruca,patrocinais,0.2798
baruca,reencontrara,0.3211
baruca,amarizasteis,0.3311
baruca,contravendreis,0.3356
baruca,amortiguada,0.3471
baruca,celliscas,0.3526
baruca,cuadripliquen,0.3628
baruca,motoriceis,0.3654
baruca,carbonatase,0.3774
baruca,afrentadores,0.3801
odontalgica,amarchantamos,0.2199
odontalgica,sementina,0.2979
odontalgica,copiaseis,0.2990
odontalgica,instilaramos,0.3112
odontalgica,campare,0.3169
odontalgica,ñateeis,0.3499
odontalgica,encaramares,0.3529
odontalgica,asira,0.3592
odontalgica,palpos,0.3788
odontalgica,roncear,0.3847
sitiaseis,pulpeasteis,0.2251
sitiaseis,entupa,0.2286
sitiaseis,falsete,0.2849
sitiaseis,enclocharen,0.3022
sitiaseis,palanganeabas,0.3243
sitiaseis,bacallaos,0.3353
sitiaseis,amorochase,0.3472
sitiaseis,trasladable,0.3521
sitiaseis,solmenarais,0.3532
sitiaseis,embelecais,0.3588
mixtificadas,deslindarias,0.2193
mixtificadas,babeaseis,0.2207
mixtificadas,lisonjeada,0.2444
mixtificadas,desencueva,0.2450
mixtificadas,contrapunto,0.2517
mixtificadas,parabolizarais,0.2571
mixtificadas,descobijare,0.2899
mixtificadas,confraternareis,0.2916
mixtificadas,amapolaban,0.2938
mixtificadas,alcoyano,0.2954
valorizadas,rehilete,0.1480
valorizadas,encoracharan,0.1577
valorizadas,diosma,0.1669
valorizadas,reiterase,0.1876
valorizadas,herrerianas,0.1909
valorizadas,atendran,0.2289
valorizadas,teguillos,0.2685
valorizadas,percochan,0.2962
valorizadas,encalvezca,0.2997
valorizadas,rastreare,0.3002
enroncharemos,fugitiva,0.2328
enroncharemos,guiparamos,0.2390
enroncharemos,empatucado,0.2514
enroncharemos,exterioricemos,0.2527
enroncharemos,estirajara,0.2561
enroncharemos,repujadas,0.2563
enroncharemos,deambulaban,0.2802
enroncharemos,consistias,0.2852
enroncharemos,fusilada,0.2854
enroncharemos,tasqueasen,0.3165
guiñabais,acuitemos,0.2323
guiñabais,rispabamos,0.2539
guiñabais,embocicasemos,0.2824
guiñabais,marcenas,0.3016
guiñabais,escolares,0.3346
guiñabais,aguazariamos,0.3402
guiñabais,decaido,0.3518
guiñabais,averiariamos,0.3591
guiñabais,escomando,0.3642
guiñabais,averiaras,0.3643
enchumbe,desmentidora,0.1911
enchumbe,recitacion,0.2107
enchumbe,acusadora,0.2131
enchumbe,redituaria,0.2138
enchumbe,achubascaron,0.2139
enchumbe,moretearen,0.2140
enchumbe,cuneareis,0.2197
enchumbe,comprometiendo,0.2460
enchumbe,prelaticios,0.2522
enchumbe,ocasionaste,0.2687
chiflones,desdeciais,0.2526
chiflones,expongais,0.2586
chiflones,arcillareis,0.2678
chiflones,pronosticaba,0.2851
chiflones,desgarres,0.2977
chiflones,ariqueñas,0.3012
chiflones,aullado,0.3205
chiflones,escalonad,0.3241
chiflones,chismorread,0.3378
chiflones,avalentes,0.3382
encochadas,asunte,0.1073
encochadas,precavimos,0.1385
encochadas,ferrugineo,0.2199
encochadas,ungira,0.2512
encochadas,largueis,0.2829
encochadas,yodase,0.2861
encochadas,amurriñasen,0.3085
encochadas,lumbrical,0.3239
encochadas,hispanizabas,0.3298
encochadas,entibad,0.3312
suavizadoras,llagariamos,0.2353
suavizadoras,laodicense,0.2623
suavizadoras,alberques,0.2642
suavizadoras,tartarizabas,0.2680
suavizadoras,sobrepasas,0.2684
suavizadoras,aspergeais,0.2847
suavizadoras,encanalais,0.2894
suavizadoras,yoquey,0.2906
suavizadoras,componadas,0.3049
suavizadoras,anieblados,0.3067
palenqueasteis,malmatares,0.1992
palenqueasteis,escoliases,0.2022
palenqueasteis,aruñasteis,0.2185
palenqueasteis,condujo,0.2245
palenqueasteis,montazgaras,0.2312
palenqueasteis,laburareis,0.2556
palenqueasteis,acuchillaseis,0.2564
palenqueasteis,inmolabas,0.2690
palenqueasteis,colindases,0.2797
palenqueasteis,dimieramos,0.2802
zonceasteis,distribuyera,0.2006
zonceasteis,hesitar,0.2096
zonceasteis,asimilan,0.2181
zonceasteis,jubilarias,0.2289
zonceasteis,incontritas,0.2541
zonceasteis,envilortando,0.2542
zonceasteis,empapelonen,0.2543
zonceasteis,profacemos,0.2625
zonceasteis,desparedar,0.2700
zonceasteis,rufianee,0.2737
repanchigase,entusiasmaban,0.2354
repanchigase,achichinadas,0.2360
repanchigase,visasteis,0.2491
repanchigase,implicitamente,0.2998
repanchigase,empañetariais,0.3031
repanchigase,emparentad,0.3201
repanchigase,confluyen,0.3227
repanchigase,afufariais,0.3469
repanchigase,cacheaseis,0.3567
repanchigase,encuesteis,0.3572
abocasen,escafilabamos,0.2031
abocasen,delinearias,0.2184
abocasen,atediaremos,0.2229
abocasen,berrodos,0.2403
abocasen,describiria,0.2417
abocasen,enmohecido,0.2631
abocasen,promesabas,0.2795
abocasen,despenan,0.2808
abocasen,atesorases,0.2838
abocasen,trefilada,0.2860
refuljas,bombeare,0.1856
refuljas,pinchada,0.2308
refuljas,sobijona,0.2874
refuljas,desembriagares,0.2890
refuljas,entruejo,0.2908
refuljas,obraras,0.2910
refuljas,atrojases,0.2929
refuljas,trasmudara,0.3004
refuljas,espaldeas,0.3108
refuljas,encarajinaseis,0.3205
riego,dictaria,0.3207
riego,vibrais,0.3213
riego,tempraneeis,0.3352
riego,deseducaseis,0.3426
riego,desolle,0.3449
riego,desatollad,0.3505
riego,inyectaba,0.3598
riego,insensibilizais,0.3644
riego,traspapelar,0.3772
riego,aventais,0.3816
mojonero,rimamos,0.2297
mojonero,aparearas,0.2489
mojonero,piñoneasemos,0.2773
mojonero,pendejada,0.3049
mojonero,rocharon,0.3084
mojonero,acollarais,0.3155
mojonero,sonsañamos,0.3291
mojonero,castañolas,0.3328
mojonero,latinare,0.3386
mojonero,arritais,0.3388
emperdigabais,estimasen,0.2380
emperdigabais,olisqueariamos,0.2634
emperdigabais,acochambren,0.2665
emperdigabais,batojados,0.3102
emperdigabais,gracejos,0.3113
emperdigabais,pataleeis,0.3171
emperdigabais,barnizariais,0.3246
emperdigabais,churretearan,0.3411
emperdigabais,despapada,0.3427
emperdigabais,paralogizadas,0.3479
balbucias,desahijes,0.1918
balbucias,desinvertirian,0.2192
balbucias,edujesen,0.2714
balbucias,pilabas,0.3133
balbucias,ensartaren,0.3214
balbucias,matuteariamos,0.3223
balbucias,granillero,0.3284
balbucias,celescopios,0.3397
balbucias,checaramos,0.3529
balbucias,desraspaseis,0.3565
pipetearemos,desatrancada,0.2711
pipetearemos,confluyentes,0.2923
pipetearemos,picarizados,0.3225
pipetearemos,mediacion,0.3266
pipetearemos,golosearan,0.3420
pipetearemos,lengueteo,0.3473
pipetearemos,vomitonas,0.3569
pipetearemos,alejandrinos,0.3581
pipetearemos,desenfardaria,0.3643
pipetearemos,malgeniadas,0.3688
recogerias,candongueada,0.1682
recogerias,malograren,0.2011
recogerias,fotocomponedora,0.2414
recogerias,linotipos,0.2751
recogerias,puñeteria,0.2839
recogerias,deshiele,0.2981
recogerias,desforesten,0.3181
recogerias,contramarcarias,0.3261
recogerias,estrinques,0.3276
recogerias,deslama,0.3460
benaventinas,maniceros,0.2899
benaventinas,transfretabamos,0.3024
benaventinas,patentizaria,0.3050
benaventinas,acorrale,0.3079
benaventinas,desenfocaras,0.3149
benaventinas,enlistarian,0.3190
benaventinas,quintal,0.3268
benaventinas,normado,0.3283
benaventinas,bellaqueria,0.3350
benaventinas,zancajos,0.3377
empilucharen,musicas,0.2786
empilucharen,emplastada,0.2979
empilucharen,encofina,0.3239
empilucharen,bolsiquead,0.3404
empilucharen,isas,0.3435
empilucharen,ochentonas,0.3457
empilucharen,endoblaren,0.3486
empilucharen,racionase,0.3543
empilucharen,desgomarias,0.3733
empilucharen,tempestades,0.3806
natalicio,montazgarian,0.2816
natalicio,pimpolleara,0.2981
natalicio,vagado,0.3565
natalicio,complecion,0.3912
natalicio,desconsolo,0.4005
natalicio,lebrunos,0.4033
natalicio,vindictas,0.4071
natalicio,manches,0.4151
natalicio,irisando,0.4259
natalicio,cognitivas,0.4264
engurruñamos,fenotipicas,0.2833
engurruñamos,sobreañadiais,0.2854
engurruñamos,desvirar,0.3453
engurruñamos,auditaba,0.3652
engurruñamos,delgaceis,0.3863
engurruñamos,bilocas,0.3985
engurruñamos,alomo,0.4017
engurruñamos,malacitanas,0.4066
engurruñamos,adjuntadas,0.4327
engurruñamos,boxeemos,0.4361
deseareis,contemples,0.2957
deseareis,tiricientos,0.3848
deseareis,cimbreaseis,0.4134
deseareis,empreñaramos,0.4168
deseareis,marranease,0.4281
deseareis,facturaremos,0.4452
deseareis,cordojosa,0.4480
deseareis,gagueares,0.4509
deseareis,enmalecimos,0.4587
deseareis,debilitases,0.4602
abortaban,fementidas,0.2321
abortaban,loaba,0.2350
abortaban,valetudinarios,0.2393
abortaban,borrachearemos,0.2531
abortaban,cortas,0.2545
abortaban,acobardamiento,0.2560
abortaban,desdisteis,0.2614
abortaban,escamondes,0.2707
abortaban,esfuminasen,0.2881
abortaban,desenrollaran,0.2953
hostaje,arrepanchigareis,0.2067
hostaje,profundizas,0.2420
hostaje,protagonizase,0.2440
hostaje,autobiografica,0.2538
hostaje,dudabamos,0.2757
hostaje,despupusasen,0.2974
hostaje,rebasares,0.3132
hostaje,hospedabamos,0.3259
hostaje,estudiad,0.3283
hostaje,leñabamos,0.3431
invalido,encorajineis,0.2226
invalido,tarrajearen,0.2689
invalido,enalbaren,0.2963
invalido,ronzar,0.2982
invalido,dignado,0.3072
invalido,guaicurus,0.3191
invalido,guaniqui,0.3212
invalido,barrieran,0.3379
invalido,gañotuda,0.3403
invalido,desancorabas,0.3484
roboraran,frogases,0.2539
roboraran,incriminado,0.3111
roboraran,estremeces,0.3371
roboraran,aseguraciones,0.3686
roboraran,enclochad,0.3804
roboraran,troteis,0.3840
roboraran,cejan,0.3858
roboraran,hidrografica,0.3867
roboraran,solapad,0.3903
roboraran,pudelara,0.3928
impendes,socolloneando,0.2338
impendes,farachado,0.2956
impendes,traquetea,0.3197
impendes,amenguaramos,0.3378
impendes,sobreañadan,0.3476
impendes,volantea,0.3575
impendes,descabullesen,0.3646
impendes,malgastares,0.3658
impendes,higrometrias,0.3738
impendes,cernideros,0.3823
inmigre,chuflando,0.2435
inmigre,rostira,0.2604
inmigre,despalmase,0.2662
inmigre,totalizais,0.2832
inmigre,chanteis,0.2866
inmigre,morbosos,0.2986
inmigre,namorareis,0.3019
inmigre,grisetas,0.3102
inmigre,balaceare,0.3218
inmigre,atufamiento,0.3310
rateas,entilen,0.2779
rateas,maldices,0.3230
rateas,estebaba,0.3372
rateas,acantonamientos,0.3391
rateas,tlaconetes,0.3416
rateas,jorobad,0.3454
rateas,bandeados,0.3512
rateas,sobreaguaren,0.3665
rateas,niguas,0.3841
rateas,cristianareis,0.3916
samueleasen,raboseasemos,0.2593
samueleasen,rayentes,0.3261
samueleasen,adios,0.3470
samueleasen,chavasen,0.3615
samueleasen,cornamentas,0.3719
samueleasen,ridiculizando,0.3745
samueleasen,declinas,0.4061
samueleasen,hurgareis,0.4296
samueleasen,desgaznatasteis,0.4363
samueleasen,recodariais,0.4372
cuchareteeis,acusables,0.2228
cuchareteeis,arabicemos,0.2289
cuchareteeis,insuflaren,0.2503
cuchareteeis,envias,0.2522
cuchareteeis,retobaban,0.2628
cuchareteeis,banqueteas,0.2640
cuchareteeis,rapuzaramos,0.2718
cuchareteeis,curtes,0.2813
cuchareteeis,friccionados,0.2869
cuchareteeis,encogollarias,0.2888
insonoriza,desaborden,0.1937
insonoriza,especules,0.2571
insonoriza,narbonesa,0.2664
insonoriza,estivada,0.2729
insonoriza,desenrede,0.2736
insonoriza,desmenguara,0.2741
insonoriza,fajinearemos,0.2804
